c_CodigoPostal,c_Estado,c_Municipio,c_Localidad,Estímulo Franja Fronteriza,Fecha inicio de vigencia ,Fecha fin de vigencia ,Descripción del Huso Horario,Mes_Inicio_Horario_Verano,Día_Inicio_Horario_Verano,Día_Inicio_Horario_Verano,Diferencia_Horaria_Verano,Mes_Inicio_Horario_Invierno,Día_Inicio_Horario_Invierno,Día_Inicio_Horario_Invierno,Diferencia_Horaria_Invierno
02766,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02767,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02768,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02769,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02770,CMX,002,02,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02771,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02772,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02773,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02774,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02775,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02776,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02777,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02778,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02779,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02780,CMX,002,02,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02781,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02782,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02783,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02784,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02785,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02786,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02787,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02788,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02789,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02790,CMX,002,02,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02791,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02792,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02793,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02794,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02795,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02796,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02797,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02798,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02799,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02800,CMX,002,02,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02801,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02802,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02803,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02804,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02805,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02806,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02807,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02808,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02809,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02810,CMX,002,02,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02811,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02812,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02813,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02814,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02815,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02816,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02817,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02818,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02819,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02820,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02821,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02822,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02823,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02824,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02825,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02826,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02827,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02828,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02829,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02830,CMX,002,02,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02831,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02832,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02833,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02834,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02835,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02836,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02837,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02838,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02839,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02840,CMX,002,02,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02841,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02842,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02843,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02844,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02845,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02846,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02847,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02848,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02849,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02850,CMX,002,02,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02851,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02852,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02853,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02854,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02855,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02856,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02857,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02858,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02859,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02860,CMX,002,02,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02861,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02862,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02863,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02864,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02865,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02866,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02867,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02868,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02869,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02870,CMX,002,02,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02871,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02872,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02873,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02874,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02875,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02876,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02877,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02878,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02879,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02880,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02881,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02882,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02883,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02884,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02885,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02886,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02887,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02888,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02889,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02890,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02891,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02892,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02893,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02894,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02895,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02896,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02897,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02898,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02899,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02900,CMX,002,02,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02901,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02902,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02903,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02904,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02905,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02906,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02907,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02908,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02909,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02910,CMX,002,02,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02911,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02912,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02913,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02914,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02915,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02916,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02917,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02918,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02919,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02920,CMX,002,02,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02921,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02922,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02923,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02924,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02925,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02926,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02927,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02928,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02929,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02930,CMX,002,02,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02931,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02932,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02933,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02934,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02935,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02936,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02937,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02938,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02939,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02940,CMX,002,02,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02941,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02942,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02943,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02944,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02945,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02946,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02947,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02948,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02949,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02950,CMX,002,02,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02951,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02952,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02953,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02954,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02955,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02956,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02957,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02958,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02959,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02960,CMX,002,02,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02961,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02962,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02963,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02964,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02965,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02966,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02967,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02968,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02969,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02970,CMX,002,02,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02971,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02972,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02973,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02974,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02975,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02976,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02977,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02978,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02979,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02980,CMX,002,02,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02981,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02982,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02983,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02984,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02985,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02986,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02987,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02988,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02989,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02990,CMX,002,02,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02991,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02992,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02993,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02994,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02995,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02996,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02997,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02998,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
02999,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
03000,CMX,014,03,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
03001,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
03002,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
03003,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
03004,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
03005,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
03006,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
03007,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
03008,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
03009,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
03010,CMX,014,03,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
03011,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
03012,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
03013,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
03014,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
03015,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
03016,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
03017,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
03018,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
03019,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
03020,CMX,014,03,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
03021,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
03022,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
03023,CMX,014,03,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
03024,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
03025,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
03026,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
03027,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
03028,CMX,014,03,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
03029,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
03030,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
03031,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
03032,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
03033,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
03034,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
03035,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
03036,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
03037,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
03038,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
03039,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
03040,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
03041,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
03042,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
03043,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
03044,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
03045,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
03046,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
03047,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
03048,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
03049,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
03050,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
03051,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
03052,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
03053,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
03054,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
03055,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
03056,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
03057,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
03058,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
03059,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
03060,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
03061,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
03062,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
03063,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
03064,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
03065,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
03066,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
03067,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
03068,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
03069,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
03070,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
03071,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
03072,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
03073,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
03074,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
03075,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
03076,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
03077,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
03078,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
03079,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
03080,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
03081,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
03082,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
03083,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
03084,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
03085,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
03086,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
03087,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
03088,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
03089,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
03090,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
03091,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
03092,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
03093,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
03094,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
03095,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
03096,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
03097,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
03098,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
03099,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
